workerid,proliferate.condition,audio,condition,face,first,image,race/gender,response,slide_number,slide_type,trial_num,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
955,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/bmfaces/bFace1.png,Tyree,,male_black,0.21,,,14,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
955,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Jasmine,,female_black,0,,,15,0,24,Yes,,3,2,1.00,Female,English,,White,Chrome,Mac,900,1440,1.8442,
946,norming,,,,,Elizabeth,,"[0, 'Elizabeth']",1,bot_check,,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace1.png,Jermaine,,male_black,0.67,,,0,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/wmfaces/wFace8.png,Jack,,male_white,0.81,,,1,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Latisha,,female_black,0.08,,,2,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Malika,,female_black,0,,,3,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Tyree,,male_black,0,,,4,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace5.png,Dustin,,male_white,0.12,,,5,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace1.png,Logan,,male_white,0.64,,,6,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Hannah,,female_white,0.88,,,7,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Ian,,male_white,0,,,8,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/bffaces/bfFace2.png,Ebony,,female_black,0.59,,,9,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace3.png,Marquis,,male_black,0.8,,,10,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Lamar,,male_black,0,,,11,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace2.png,Rebecca,,female_white,0.89,,,12,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Victoria,,female_white,0,,,13,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Emily,,female_white,0,,,14,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
946,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Keisha,,female_black,0,,,15,3,20,Yes,,1,2,$0.8,Male,"Mandarin, English",N/A,Asian,Chrome,Mac,900,1440,1.9872166666666664,
949,norming,,,,,Linda,,"[0, 'Linda']",1,bot_check,,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace12.png,Lamar,,male_black,0.96,,,0,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Shante,,female_black,0.02,,,1,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace2.png,Anne,,female_white,0.71,,,2,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Malika,,female_black,0.02,,,3,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace10.png,Tyree,,male_black,0.05,,,4,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace8.png,Jamal,,male_black,0.04,,,5,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace3.png,Keisha,,female_black,0.07,,,6,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace3.png,Logan,,male_white,0.03,,,7,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Tiara,,female_black,0,,,8,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Tyrone,,male_black,0.16,,,9,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Peter,,male_white,0.03,,,10,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Emily,,female_white,0,,,11,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace8.png,Connor,,male_white,0.32,,,12,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace3.png,Lauren,,female_white,0.72,,,13,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace11.png,Ethan,,male_white,0.82,,,14,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
949,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Sarah,,female_white,0.01,,,15,6,40,Yes,,3,2,yes,Male,English,no,"Asian, White",Chrome,Windows,768,1366,2.26325,
954,norming,,,,,Jessica,,"[0, 'Jessica']",1,bot_check,,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Aisha,,female_black,0,,,0,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Meredith,,female_white,0.02,,,1,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Jada,,female_black,0.8,,,2,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Tanisha,,female_black,0.01,,,3,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/wmfaces/wFace2.png,Brett,,male_white,0.97,,,4,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace1.png,Rachel,,female_white,0.99,,,5,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace9.png,Lamar,,male_black,0.02,,,6,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Shante,,female_black,0.49,,,7,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace10.png,Tyrone,,male_black,0.86,,,8,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Ethan,,male_white,0.01,,,9,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Victoria,,female_white,0.01,,,10,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Marquis,,male_black,0.01,,,11,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace1.png,Trevon,,male_black,0.97,,,12,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace4.png,Laurie,,female_white,0.43,,,13,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace3.png,Cody,,male_white,0.02,,,14,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
954,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Paul,,male_white,0.97,,,15,0,49,Yes,,4,1,0.65,Female,English,No,White,Firefox,Mac,900,1440,5.2131,
965,norming,,,,,Sarah,,"[0, 'Sarah']",1,bot_check,,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/bmfaces/bFace6.png,Rasheed,,male_black,0.99,,,0,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Anne,,female_white,0,,,1,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace5.png,Monique,,female_black,0,,,2,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace4.png,Ethan,,male_white,0,,,3,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace10.png,Tyrone,,male_black,1,,,4,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace4.png,Shante,,female_black,0.67,,,5,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace3.png,Keisha,,female_black,0.15,,,6,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace2.png,Hunter,,male_white,0.84,,,7,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace2.png,Megan,,female_white,0.84,,,8,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Ryan,,male_white,0,,,9,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace7.png,Dustin,,male_white,0.92,,,10,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace3.png,Allison,,female_white,0.3,,,11,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Jada,,female_black,0,,,12,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace7.png,Tyree,,male_black,0,,,13,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Jill,,female_white,0,,,14,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
965,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace3.png,Deion,,male_black,0,,,15,1,35,Yes,,1,2,.50,Male,English,no,White,Chrome,Windows,1080,1920,2.6348666666666665,
939,norming,,,,,Patricia,,"[0, 'Patricia']",1,bot_check,,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Dylan,,male_white,0,,,0,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Connor,,male_white,1,,,1,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/wmfaces/wFace2.png,Cody,,male_white,0.99,,,2,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace3.png,Victoria,,female_white,0.98,,,3,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace4.png,Laurie,,female_white,1,,,4,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace5.png,Hunter,,male_white,0.05,,,5,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Keisha,,female_black,0.01,,,6,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Sarah,,female_white,0.02,,,7,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Samantha,,female_white,0.02,,,8,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Shaniqua,,female_black,0.03,,,9,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace1.png,Rasheed,,male_black,0.01,,,10,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace9.png,Lamar,,male_black,0.43,,,11,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace5.png,Latisha,,female_black,0.4,,,12,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace7.png,Deshawn,,male_black,0.11,,,13,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Tyree,,male_black,0.01,,,14,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
939,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Tiara,,female_black,0.27,,,15,4,38,Yes,,1,2,.50,Female,English ,no,White,Chrome,Windows,768,1366,3.708083333333333,
943,norming,,,,,Linda,,"[0, 'Linda']",1,bot_check,,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace4.png,Jada,,female_black,0.34,,,0,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Carrie,,female_white,0.23,,,1,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace2.png,Jill,,female_white,0.8,,,2,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Ryan,,male_white,0.21,,,3,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace3.png,Cody,,male_white,0.75,,,4,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace8.png,Hakeem,,male_black,0.73,,,5,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace10.png,Paul,,male_white,0.88,,,6,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/bmfaces/bFace11.png,Lamont,,male_black,0.5,,,7,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/F2_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace4.png,Tyrone,,male_black,0.04,,,8,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Shaniqua,,female_black,0.02,,,9,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Malika,,female_black,0.01,,,10,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Tiara,,female_black,0.94,,,11,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Rebecca,,female_white,0.03,,,12,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace9.png,Deion,,male_black,0.01,,,13,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace12.png,Connor,,male_white,0.03,,,14,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
943,norming,stims/audio_stims/F1_Script1_1.wav,match,stims/face_stims/wffaces/fFace3.png,Allison,,female_white,1,,,15,0,23,Yes,None,2,1,1.00,Male,English,None,"Asian, AA",Chrome,Windows,1080,1920,4.7798,
927,norming,,,,,Margaret,,"[0, 'Margaret']",1,bot_check,,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
927,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Tamika,,female_black,0,,,0,1,38,Yes,I enjoyed this experiment.  It was quick and easy but did make me think about my assumptions about voices and people. ,4,2,.50,Female,English,No problems or issues with the experiment. ,"Latino, White",Chrome,Mac,1440,2560,2.8167833333333334,
